Iteracion,TamanoPareto,PoblacionUnica,DiversidadRutas,MejorLatencia,MejorPerdida,MejorJitter,MejorAnchoBanda,PromedioIntentosSinMejora
1,11,30,0.9603985358800026,32.595099345668615,0.0018911284788719618,2.799579872320858,329.225065645651,0.8
2,13,30,0.9526619531133411,32.595099345668615,0.0018911284788719618,2.799579872320858,329.225065645651,1.3
3,14,30,0.9504300833471676,32.595099345668615,0.0018911284788719618,2.799579872320858,408.2925096707574,1.7333333333333334
4,14,30,0.9436847945973692,32.595099345668615,0.0018911284788719618,2.799579872320858,408.2925096707574,2.533333333333333
5,15,30,0.9431572267226038,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,3.466666666666667
6,17,30,0.9365015087113905,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,3.8
7,18,30,0.9357070502042516,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,4.133333333333334
8,18,30,0.9360262900279245,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,4.333333333333333
9,18,30,0.936660895311106,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,5.2
10,19,30,0.9258747716466302,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,5.266666666666667
11,19,30,0.9313598950425043,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,5.933333333333334
12,19,30,0.9315606945435065,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,6.433333333333334
13,20,30,0.9287173291342182,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,7.5
14,20,30,0.9295004155423714,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,8.733333333333333
15,21,30,0.9302808612886547,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,6.0
16,21,30,0.9303636819431631,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,6.833333333333333
17,21,30,0.926084276515311,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,6.866666666666666
18,22,30,0.9267522898557382,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,7.133333333333334
19,24,30,0.9367393890671726,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,5.733333333333333
20,24,30,0.9374148124906105,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,6.166666666666667
21,24,30,0.9354218650972868,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,7.2
22,25,30,0.9365823254274386,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.066666666666666
23,25,30,0.9328593350347567,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.366666666666666
24,25,30,0.9326490475172552,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.933333333333334
25,25,30,0.9280431399041947,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.566666666666666
26,25,30,0.9290036113311975,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.733333333333333
27,25,30,0.9286511224226074,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.866666666666666
28,25,30,0.9258273230788444,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.166666666666667
29,25,30,0.9259036634239475,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.8
30,25,30,0.9328546233138442,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.433333333333334
31,25,30,0.9248066293288187,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.633333333333334
32,25,30,0.9249870322711147,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.733333333333333
33,25,30,0.9278020674014589,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.066666666666666
34,26,30,0.9235500888188515,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.1
35,26,30,0.9261393508452331,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.1
36,26,30,0.9339946418242564,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.766666666666667
37,26,30,0.926158285555905,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.4
38,26,30,0.9263394459946184,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.033333333333333
39,26,30,0.9300701153071175,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,3.1333333333333333
40,26,30,0.931456633720835,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.233333333333333
41,26,30,0.9258574133738904,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,3.433333333333333
42,26,30,0.9289356784969576,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,3.533333333333333
43,26,30,0.9307338186741426,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.233333333333333
44,26,30,0.932618141858316,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.533333333333333
45,26,30,0.9327509656945513,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.9
46,26,30,0.9308199111620699,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.133333333333334
47,26,30,0.9257040440965391,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.3
48,26,30,0.9259546566673577,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.0
49,26,30,0.9263312874977091,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.366666666666666
50,26,30,0.9190910302979269,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.366666666666666
51,26,30,0.9240494776803092,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.9
52,26,30,0.9227318849732642,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.266666666666667
53,26,30,0.925024556241595,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.233333333333333
54,26,30,0.9272173984978883,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.2
55,26,30,0.9242405299606111,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.966666666666667
56,26,30,0.920976325717705,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.266666666666667
57,26,30,0.915464452533418,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.133333333333334
58,26,30,0.9215658461676396,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.633333333333334
59,26,30,0.9242865643839809,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,3.566666666666667
60,26,30,0.9193825331756368,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.0
61,26,30,0.9199564067515386,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.133333333333334
62,26,30,0.9248244281784903,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.666666666666667
63,26,30,0.925355602538532,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.933333333333334
64,26,30,0.9281643688743081,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.9
65,26,30,0.9263429666763177,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.433333333333334
66,27,30,0.9311637344700225,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.766666666666667
67,27,30,0.9226632052494121,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.533333333333333
68,27,30,0.9197052117741772,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.233333333333333
69,27,30,0.9253445645598253,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.133333333333333
70,28,30,0.9263407537545468,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.766666666666667
71,28,30,0.9258773894445714,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.866666666666667
72,28,30,0.9281126276892867,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.8
73,28,30,0.9225734810749804,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.433333333333334
74,28,30,0.9208424079113735,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.666666666666667
75,28,30,0.918864488002419,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,9.1
76,28,30,0.915431662845456,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,10.8
77,28,30,0.9109199848169103,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,9.7
78,28,30,0.9087564766013042,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.733333333333333
79,28,30,0.9207398850171001,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.333333333333334
80,28,30,0.9213739571599613,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.666666666666667
81,28,30,0.9186990863917841,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.7
82,28,30,0.9184244431100415,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.7
