Iteracion,TamanoPareto,PoblacionUnica,DiversidadRutas,MejorLatencia,MejorPerdida,MejorJitter,MejorAnchoBanda,PromedioIntentosSinMejora
1,10,30,0.9635782391831558,68.78987762967053,0.004078870724362416,3.5043540336171812,304.28700958848094,1.1666666666666667
2,12,30,0.9524131239257311,68.78987762967053,0.004078870724362416,3.5043540336171812,331.712362562025,1.3666666666666667
3,13,30,0.9507527207998748,68.78987762967053,0.004078870724362416,3.5043540336171812,331.712362562025,1.5333333333333334
4,14,30,0.9519969565894743,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,2.433333333333333
5,14,30,0.945014280139923,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.0
6,16,30,0.949735040939516,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.3
7,18,30,0.9411299052007414,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,2.966666666666667
8,21,30,0.939488536886676,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,2.433333333333333
9,21,30,0.9391359692102262,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,2.933333333333333
10,21,30,0.9389971911553033,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.3666666666666667
11,21,30,0.9341814893246104,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.6
12,22,30,0.9314209245866676,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.966666666666667
13,23,30,0.9408226103359437,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.166666666666667
14,23,30,0.9447833852081391,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.833333333333333
15,24,30,0.9428809210741262,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.9
16,24,30,0.942152051776063,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,5.366666666666666
17,24,30,0.939021921179252,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,5.2
18,24,30,0.9407730621441348,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,6.1
19,24,30,0.9465248095344736,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,5.2
20,25,30,0.9480291222285667,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.7
21,25,30,0.9477443714212158,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.2
22,25,30,0.9486661266108202,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.233333333333333
23,26,30,0.9434869855964003,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.966666666666667
24,27,30,0.9422781988411313,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.566666666666666
25,28,30,0.9391753526384753,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.8
26,28,30,0.9448180569126671,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.1666666666666665
27,28,30,0.9486953364932212,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.3
28,28,30,0.9488417711128478,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.8333333333333335
29,30,30,0.9462070092305168,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.566666666666666
30,30,30,0.9426003342167397,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.433333333333334
31,30,30,0.940452810507438,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.8666666666666667
32,30,30,0.9448020423759722,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.033333333333333
33,30,30,0.9396489513984096,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.6666666666666665
34,31,30,0.9343845041573771,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.133333333333334
35,31,30,0.937833645635364,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,4.166666666666667
36,31,30,0.9411302878797995,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,3.6
37,32,30,0.9450373500466401,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,2.6333333333333333
38,33,30,0.9491860154823241,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,2.466666666666667
39,33,30,0.9484974879762776,68.78987762967053,0.004078870724362416,3.5043540336171812,361.8502858374303,2.8
40,34,30,0.9457285461790018,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.6
41,34,30,0.9430153874824887,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,4.366666666666666
42,34,30,0.9446067483887142,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,4.366666666666666
43,34,30,0.9406953531271907,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.8666666666666667
44,34,30,0.9483433846408712,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.466666666666667
45,35,30,0.9428818526786605,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.7333333333333334
46,35,30,0.9519641475683316,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.7333333333333334
47,35,30,0.9460350343568186,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,2.933333333333333
48,35,30,0.9427668903346828,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.6
49,35,30,0.9365524637645325,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,4.233333333333333
50,36,30,0.9319417196960701,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,2.533333333333333
51,36,30,0.939236116039347,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,2.9
52,36,30,0.9386618076912859,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,2.7666666666666666
53,36,30,0.9422472919194977,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.3333333333333335
54,36,30,0.9436377594992559,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.6333333333333333
55,36,30,0.9420089889626406,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.033333333333333
56,36,30,0.9362098562552826,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.9
57,37,30,0.9372633652792908,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,4.566666666666666
58,37,30,0.9407253262081382,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,4.866666666666666
59,37,30,0.9384211009208341,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,4.533333333333333
60,38,30,0.9343630798104003,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,4.7
61,38,30,0.935849339825997,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,5.233333333333333
62,38,30,0.9325898848530103,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,6.066666666666666
63,38,30,0.936418129662945,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,6.833333333333333
64,38,30,0.9323610261343918,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,6.766666666666667
65,38,30,0.9334392424966991,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,6.0
66,38,30,0.9259566440512152,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,7.0
67,38,30,0.930667002827462,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,6.9
68,38,30,0.9393274093813222,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,4.166666666666667
69,38,30,0.9347837452513442,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,4.133333333333334
70,38,30,0.9366737160120686,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,5.233333333333333
71,38,30,0.9367107960585294,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.7666666666666666
72,38,30,0.9324660028002081,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,4.766666666666667
73,38,30,0.9433038010044064,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.933333333333333
74,38,30,0.9472796050616512,68.78987762967053,0.004078870724362416,3.5043540336171812,468.99998351569786,3.3
