Iteracion,TamanoPareto,PoblacionUnica,DiversidadRutas,MejorLatencia,MejorPerdida,MejorJitter,MejorAnchoBanda,PromedioIntentosSinMejora
1,9,30,0.9629815703600085,32.595099345668615,0.0018911284788719618,3.3074576583270625,408.2925096707574,0.8
2,11,30,0.9567103618948762,32.595099345668615,0.0018911284788719618,3.3074576583270625,408.2925096707574,1.6666666666666667
3,12,30,0.9523495598235278,32.595099345668615,0.0018911284788719618,3.3074576583270625,408.2925096707574,2.6333333333333333
4,12,30,0.9525106573342766,32.595099345668615,0.0018911284788719618,3.3074576583270625,408.2925096707574,2.8333333333333335
5,16,30,0.943398461811149,32.595099345668615,0.0018911284788719618,3.3074576583270625,487.2560359772219,3.4
6,15,30,0.9387974347019244,32.595099345668615,0.0018911284788719618,3.3074576583270625,487.2560359772219,2.9
7,16,30,0.9402272971879037,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,2.8666666666666667
8,17,30,0.9390524671066118,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,3.9
9,18,30,0.9357161550910883,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,4.2
10,18,30,0.9369643405951723,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,5.066666666666666
11,20,30,0.9321308018833908,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,5.2
12,20,30,0.9259931684272457,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,3.566666666666667
13,20,30,0.931538278893961,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,3.966666666666667
14,20,30,0.9313068886875869,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,5.266666666666667
15,20,30,0.9286172422467396,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,6.433333333333334
16,20,30,0.9337292346722632,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,7.266666666666667
17,22,30,0.9316922553541743,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,6.5
18,22,30,0.937327599340784,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,6.966666666666667
19,22,30,0.9295535736381259,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,7.233333333333333
20,23,30,0.9284328767148774,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,6.966666666666667
21,23,30,0.9329603416760457,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,7.7
22,23,30,0.926574309170658,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,5.3
23,23,30,0.9234228766125318,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,6.033333333333333
24,23,30,0.9279492633802979,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,7.466666666666667
25,23,30,0.933257824550928,32.595099345668615,0.0018911284788719618,3.0303458827448297,487.2560359772219,5.466666666666667
26,24,30,0.9343920217081315,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,5.533333333333333
27,24,30,0.9341362220886081,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,5.566666666666666
28,24,30,0.9328941738525918,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,5.8
29,24,30,0.9313824484057749,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,6.533333333333333
30,24,30,0.9260263600121612,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,6.466666666666667
31,24,30,0.9188034124241021,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,7.533333333333333
32,24,30,0.9293924597775886,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,5.633333333333334
33,24,30,0.9305223840170137,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,4.133333333333334
34,25,30,0.927831862474224,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,5.7
35,25,30,0.9293114045446703,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,6.8
36,25,30,0.9280212447758087,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,7.466666666666667
37,25,30,0.9349183696123263,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,7.8
38,25,30,0.9351388023977968,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,8.633333333333333
39,25,30,0.9335073631498937,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,9.233333333333333
40,25,30,0.9338440216976043,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,10.566666666666666
41,25,30,0.940054309959387,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,9.433333333333334
42,25,30,0.9336013972978849,32.595099345668615,0.0018911284788719618,2.799579872320858,487.2560359772219,7.233333333333333
43,26,30,0.9341277793329863,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.833333333333333
44,26,30,0.9340220939038248,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,8.2
45,26,30,0.9339221233515032,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.266666666666667
46,26,30,0.9313517391749483,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.5
47,26,30,0.9338345686811045,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,8.133333333333333
48,26,30,0.9278985787707899,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.933333333333334
49,26,30,0.9268514659031901,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,8.866666666666667
50,26,30,0.9280631246148489,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,9.633333333333333
51,26,30,0.93155308931171,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.133333333333334
52,26,30,0.9251004678590885,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.833333333333333
53,26,30,0.9279097785994338,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.0
54,26,30,0.9236022279125728,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.533333333333333
55,26,30,0.9248576327886673,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.233333333333333
56,26,30,0.9274684766064076,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.533333333333333
57,26,30,0.9297432293121948,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,4.966666666666667
58,26,30,0.930723564430461,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,4.833333333333333
59,26,30,0.9295135410427765,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,5.533333333333333
60,26,30,0.9270480180926429,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.766666666666667
61,26,30,0.9293441383197976,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,4.5
62,26,30,0.930996946859016,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,5.033333333333333
63,26,30,0.9246143958212923,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,5.3
64,26,30,0.9242358663048318,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,5.566666666666666
65,26,30,0.9247903182385941,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.266666666666667
66,26,30,0.9284135028781129,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.233333333333333
67,26,30,0.9265421583559381,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.233333333333333
68,26,30,0.923323418367688,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,8.233333333333333
69,26,30,0.9298423517150802,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,8.133333333333333
70,26,30,0.9285975070240438,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,8.866666666666667
71,26,30,0.9312935376855918,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,10.366666666666667
72,26,30,0.9250869212320987,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,10.1
73,26,30,0.9289407562987685,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.533333333333333
74,27,30,0.9284490251038447,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.833333333333333
75,27,30,0.9207247712356629,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,8.6
76,27,30,0.9274592013849885,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.633333333333334
77,27,30,0.9209753911478051,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.4
78,28,30,0.9199705951453762,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.366666666666666
79,28,30,0.9194652815443891,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.3
80,28,30,0.9322637584165127,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.1
81,28,30,0.9280059317429525,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,3.6
82,29,30,0.9291336221812895,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,3.433333333333333
83,29,30,0.9368915446408612,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,3.2666666666666666
84,29,30,0.9307909022348568,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,4.133333333333334
85,29,30,0.9281154031154031,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,4.466666666666667
86,29,30,0.9262979357806944,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,5.8
87,29,30,0.9213636395532948,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.033333333333333
88,29,30,0.9243390453735281,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.033333333333333
89,29,30,0.9226677568918948,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.533333333333333
90,29,30,0.919880234707821,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.366666666666666
91,29,30,0.9213969395865949,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,5.166666666666667
92,29,30,0.9194913952773994,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,5.3
93,29,30,0.9167726055403541,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,5.5
94,29,30,0.9170749237990619,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,5.9
95,29,30,0.9201716078957993,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.2
96,29,30,0.9193229847524179,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,6.566666666666666
97,29,30,0.9223565336797962,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.133333333333334
98,29,30,0.9196498250157373,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.033333333333333
99,29,30,0.9180869028266809,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,7.966666666666667
100,29,30,0.9140458715987166,32.595099345668615,0.0018911284788719618,2.799579872320858,502.5541629259638,8.533333333333333
