Iteracion,TamanoPareto,PoblacionUnica,DiversidadRutas,MejorLatencia,MejorPerdida,MejorJitter,MejorAnchoBanda,PromedioIntentosSinMejora
1,4,30,0.9687126685575319,32.744690824397125,0.003952456479390132,3.5937157683551857,306.27948612292823,0.7333333333333333
2,6,30,0.9619711079322542,32.744690824397125,0.003673527410583022,3.5937157683551857,408.2925096707574,1.4666666666666666
3,6,30,0.9563158641888065,32.744690824397125,0.003673527410583022,3.5937157683551857,408.2925096707574,2.2333333333333334
4,9,30,0.9541679529229437,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,2.1
5,9,30,0.9538375396210096,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,2.6666666666666665
6,9,30,0.9539104265559968,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,2.466666666666667
7,9,30,0.9566735027893929,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,2.433333333333333
8,9,30,0.9521054937429682,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,3.033333333333333
9,10,30,0.9557471129204558,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,3.466666666666667
10,10,30,0.9488319080586454,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,2.9
11,10,30,0.9413718266622173,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,3.7
12,10,30,0.9496179049037803,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,4.233333333333333
13,11,30,0.946610560355072,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,4.066666666666666
14,11,30,0.9393873712043457,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,3.433333333333333
15,11,30,0.9366036511614285,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,4.033333333333333
16,11,30,0.9345291857679255,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,4.866666666666666
17,11,30,0.9248447938617786,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,4.433333333333334
18,11,30,0.9346502621094239,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,4.966666666666667
19,11,30,0.9482530776287945,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,1.9333333333333333
20,13,30,0.9443430423552047,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,2.9
21,13,30,0.9437927159327099,32.744690824397125,0.003673527410583022,3.5937157683551857,461.04803269298617,2.3666666666666667
