Iteracion,TamanoPareto,PoblacionUnica,DiversidadRutas,MejorLatencia,MejorPerdida,MejorJitter,MejorAnchoBanda,PromedioIntentosSinMejora
1,10,30,0.9467716986092725,32.595099345668615,0.0018911284788719618,3.3074576583270625,437.82494266122296,0.9
2,11,30,0.9431604545884039,32.595099345668615,0.0018911284788719618,3.3074576583270625,437.82494266122296,2.1333333333333333
3,13,30,0.9366090773849394,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,2.433333333333333
4,13,30,0.9336383348452315,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,3.6333333333333333
5,13,30,0.9323838613493787,32.595099345668615,0.0018911284788719618,2.799579872320858,437.82494266122296,4.9
6,15,30,0.9304484213104903,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,5.5
7,15,30,0.9325993833752455,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,6.066666666666666
8,16,30,0.9274120387913491,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,6.133333333333334
9,17,30,0.9249943342286142,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,5.766666666666667
10,17,30,0.9277124027769913,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,6.033333333333333
11,17,30,0.9285984962492917,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,4.8
12,18,30,0.9345484661952048,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,4.9
13,18,30,0.9334262974865621,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,4.866666666666666
14,18,30,0.925698664081017,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,4.766666666666667
15,18,30,0.9230371639854399,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,5.366666666666666
16,19,30,0.9265165804820978,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,6.133333333333334
17,20,30,0.9287423687423688,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,7.4
18,20,30,0.9301301466920128,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,7.966666666666667
19,20,30,0.9341761246253264,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,8.666666666666666
20,20,30,0.9309424207686376,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,9.3
21,20,30,0.9283818933375539,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,9.533333333333333
22,20,30,0.9234510093992854,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,7.666666666666667
23,20,30,0.9143861397411094,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,7.866666666666666
24,20,30,0.924760822529585,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,7.866666666666666
25,21,30,0.9279154880879019,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,6.1
26,21,30,0.9354211630078696,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,4.666666666666667
27,23,30,0.9382603113760917,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,4.366666666666666
28,23,30,0.9404732183969136,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,4.5
29,23,30,0.9362403244868531,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,3.6
30,23,30,0.9325934280164557,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,4.1
31,24,30,0.930944841646774,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,4.433333333333334
32,25,30,0.9324532957187489,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,5.133333333333334
33,26,30,0.9314569596249965,32.595099345668615,0.0018911284788719618,2.799579872320858,444.7787074988309,4.8
34,27,30,0.9293931553502387,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.8
35,27,30,0.9268744882943667,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.333333333333333
36,27,30,0.9258946321877356,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.4
37,27,30,0.9302599848694836,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.433333333333334
38,27,30,0.9263566765290904,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.033333333333333
39,27,30,0.9270687805170563,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.433333333333334
40,27,30,0.9158257259981398,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.766666666666667
41,27,30,0.912166218200701,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.7
