Origen,Destino,AnchoBanda,Latencia,jitter,PaquetesPerdidos
0,1,150.5410465889885,75.8699284002364,10.97296385335169,0.0015104947211372305
0,2,51.273188462500144,19.1804683124679,2.065705354006329,0.006947055563776096
0,3,157.31841468133757,57.69088204103394,8.677859102451931,0.008089331614991466
0,4,191.12132874203132,45.30383141722161,6.107256829652139,0.00931981856234115
0,5,106.83193957256115,40.967238596003874,8.790765079881297,0.0018124768803830715
0,6,165.3820973881086,92.62733381012481,13.282747057456339,0.0050144067034487635
0,8,82.50872479284311,33.194620911989645,7.287745457605819,0.010420834780746154
0,9,158.5273605721223,41.38528975223109,8.46211056320247,0.00832132732913501
0,12,87.23651220602288,46.21703647135758,7.923470787457006,0.00953224765528734
0,13,130.01145340396266,16.150562577050565,2.291830897390329,0.00902847920120652
0,21,194.45256851127363,90.6864646524823,12.400667641595032,0.00399732000225785
0,22,133.8074516310291,95.58243832359909,12.680433834896256,0.006631762671168883
0,25,169.12527685623914,19.52721208558127,3.8950684129802573,0.007740670986569186
0,31,41.55537933368073,92.68838402803195,12.645156125441048,0.002178884086061283
0,34,178.78723969029167,96.88625928658327,13.248028250462658,0.0011263017792690821
0,36,71.83754438534989,10.153786324625624,5.060507466281719,0.008053487965922933
0,40,70.47509435092445,35.74309650243263,4.459829548293495,0.0014605357390777471
0,41,142.82850778533415,17.38245560680087,6.57683152851464,0.007054507845356188
0,44,54.106565822294435,31.4037553935124,7.381022417908216,0.002135920833239687
0,45,102.63962369050603,69.2558489609232,10.147317378272978,0.010005370122502358
0,54,25.27974799894049,42.978081211972096,4.6327947246789964,0.002959418904261225
0,55,133.83398507462422,57.751200596352625,6.1808403175717554,0.007726191318659276
0,58,59.52544546268997,41.1073270136977,9.086352528052366,0.00881296865990521
0,60,88.96063164082183,93.62871670510208,12.465379479719086,0.005768810592178636
0,64,105.28157004797117,93.5370791664263,9.928905855302254,0.005408960986574254
0,67,85.52861922678159,43.04464870459877,5.143484188897142,0.007911068548873695
0,69,28.377103484732004,22.86603754853506,3.8428609412528427,0.010586784704783282
0,77,78.84457542363508,50.25882417421628,9.973873040576253,0.009370466739056208
0,88,76.07082704394733,16.751040507518606,2.2586667573934323,0.005706429130930059
1,0,126.34031354400007,31.09959198024345,4.957622891772713,0.0054289413200115
1,5,150.94147801433292,41.69755455094148,4.738446161172531,0.001297164222019771
1,6,100.03738714959606,29.430647355397753,7.904872397766696,0.006014445587782682
1,7,198.41549515074598,81.11297088596484,8.31379445292395,0.0009984762429230572
1,23,140.36651946387204,70.95759016416265,9.27386367127043,0.009539451156720082
1,25,68.16918653992812,31.615904456803225,3.5613374931743653,0.0031905490960745094
1,32,101.63737418322478,32.10587877824646,3.3166294737558646,0.002487637173613022
1,34,177.36097956096384,58.79017491402079,9.209556106249044,0.006147259501452319
1,48,185.01943284464735,48.10736885100083,5.4224158663094055,0.004763270648339764
1,83,116.0633231320792,91.67356634645832,12.635173796847177,0.006947946610826207
1,94,150.24959431065645,30.248122939964247,7.724601953466449,0.0041680917843550935
1,96,102.02109459628589,97.95869330411034,14.276906981315523,0.0029956342282514772
2,0,180.70792509576233,24.771623424707524,3.5340015357528713,0.009614413331741239
2,5,125.8607543975059,41.30192369136624,5.500877905457717,0.009358602503022818
2,6,182.5008037077897,46.605959059552944,6.782335063936803,0.00725018653055192
2,7,181.46383686918077,72.80091772425867,10.862856153600042,0.0037130162513575185
2,8,187.5263273592065,78.50634575886075,10.403223545909979,0.007086582529549294
2,9,37.33658869683486,68.54434646938562,7.93743636557887,0.0069774056642602856
2,10,56.52393139924623,40.06259639696351,4.708452119806088,0.009641381176728539
2,11,63.13899530322226,28.569680334572492,5.045344843722242,0.009277296528213073
2,12,150.92567648065227,13.947143211368573,4.792504938957742,0.009568875122295652
2,17,183.54645963105187,42.647718541343735,8.368465467155406,0.0045411971238467404
2,19,198.98602348964803,71.06533923818178,7.5441790957752595,0.004788470492065928
2,22,114.40725840201249,94.70549674008147,13.886455599365611,0.008417073136966683
2,24,25.70991838091405,102.5127858628943,13.016613478842263,0.0072654147426351925
2,28,32.78966082777172,61.49306671405291,7.747441501311058,0.0026380337678534667
2,30,73.6917627362039,90.24362055186711,12.545738106991307,0.004152111516602193
2,33,79.4742792843143,36.37789359043378,6.294113840006624,0.009182285002643491
2,42,198.6397908780494,57.44116900885996,8.606268802826225,0.0015792660891207873
2,47,93.94932154879756,8.956379058332102,3.9873793639256894,0.008954810364904836
2,52,130.48344862105273,26.058320075343843,6.945058904711784,0.009972177933295865
2,57,83.75120199832115,50.123778129302,6.313409089136377,0.0016624081757437839
2,60,64.24198172487732,45.048616254746086,5.262125538281066,0.006740451785836755
2,68,176.29510603616038,20.45011910754997,4.620198446504787,0.0005800610774465337
2,87,130.64649769970856,81.86595222798992,10.221912890387133,0.004304136035804233
2,90,147.2203377768095,41.19727207596289,7.954424354477886,0.00925233834124707
2,91,18.591256605839725,62.64754840096682,10.708197339776955,0.0042130986330159055
