Iteracion,TamanoPareto,PoblacionUnica,DiversidadRutas,MejorLatencia,MejorPerdida,MejorJitter,MejorAnchoBanda,PromedioIntentosSinMejora
1,5,30,0.9729144909506595,32.744690824397125,0.003952456479390132,3.5937157683551857,338.4205789817159,0.6
2,6,30,0.9704844794332981,32.744690824397125,0.003952456479390132,3.5937157683551857,395.6783806478728,1.0
3,6,30,0.9667054124748862,32.744690824397125,0.003952456479390132,3.5937157683551857,395.6783806478728,1.4
4,7,30,0.9611468194207264,32.744690824397125,0.003952456479390132,3.5937157683551857,395.6783806478728,2.533333333333333
5,8,30,0.956160638939567,32.744690824397125,0.003952456479390132,3.5937157683551857,395.6783806478728,3.0
6,10,30,0.9551307691100785,32.744690824397125,0.003952456479390132,3.5937157683551857,395.6783806478728,2.1333333333333333
7,12,30,0.9500065458340203,32.744690824397125,0.003952456479390132,3.5937157683551857,395.6783806478728,2.2
8,12,30,0.9502020157324088,32.744690824397125,0.003952456479390132,3.5937157683551857,395.6783806478728,1.9666666666666666
9,13,30,0.9512331185589542,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,1.9
10,14,30,0.9480204709578146,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,2.6
11,11,30,0.9498840459012587,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,3.533333333333333
12,11,30,0.9483433120251803,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,3.0
13,11,30,0.9536260115727703,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,2.6666666666666665
14,11,30,0.9426258740542581,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,3.433333333333333
15,12,30,0.9444618744058095,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,4.166666666666667
16,12,30,0.945722034717711,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,4.866666666666666
17,12,30,0.9506670741160294,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,4.566666666666666
18,12,30,0.9532100951580359,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,4.9
19,12,30,0.9485745751318058,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,5.0
20,12,30,0.947162846290682,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,4.233333333333333
21,12,30,0.9518607344229727,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,4.133333333333334
22,12,30,0.9536429182372408,32.744690824397125,0.003952456479390132,3.5937157683551857,461.04803269298617,1.8666666666666667
