Solucion,Ruta,Saltos,Latencia,Perdida,Jitter,AnchoBanda
1,94->8->10->57->63,4,93.51510712530522,0.004078870724362416,8.908190545417153,100.08676002326376
2,94->13->85->9->63,4,134.916142072578,0.008395392415775915,4.161285533780004,160.42677441182957
3,94->13->7->24->38->63,5,85.62092239048026,0.008838810045635026,6.441410375370593,304.28700958848094
4,94->13->0->9->63,4,98.30409352958542,0.00953131523017503,3.5043540336171812,107.34805495145308
5,94->13->7->18->64->38->63,6,68.78987762967053,0.012331538543537524,11.405462483326254,280.3384026567399
6,94->37->6->9->63,4,103.31332386348627,0.006643841011800378,6.906173458887218,246.87127994745023
7,94->13->7->75->57->63,5,114.50537209182419,0.008291149202928172,6.738041211967079,304.28700958848094
8,94->13->0->2->9->63,5,97.24580824031833,0.009278445864410179,5.853989815503297,47.66831858492501
9,94->37->0->4->63,4,95.67923294345405,0.005550312983780392,8.742848734032755,97.56600986294548
10,94->13->90->9->63,4,136.19646442835938,0.00740918917707778,4.613857765390874,90.43934765617152
11,94->13->0->50->57->63,5,112.55747226286088,0.00811187151184467,5.231990039363593,107.34805495145308
12,94->13->3->10->57->63,5,88.87273474406756,0.006940108757649166,7.634315626092069,304.28700958848094
13,94->37->0->50->57->63,5,112.05299941226859,0.006456456230400698,8.008702440907017,97.56600986294548
14,94->37->27->7->10->57->63,6,134.05553729735195,0.010437539145195296,12.264403527502353,483.22310659223547
15,94->13->0->4->63,4,96.18370579404632,0.007207238056503251,5.966136332489331,107.34805495145308
16,94->37->27->8->10->57->63,6,104.08242432164626,0.008591433680849137,13.682387133015979,483.22310659223547
17,94->37->0->75->57->63,5,130.68874406942044,0.006111270700934757,7.503624915041175,97.56600986294548
18,94->13->7->24->9->63,5,117.65521040028713,0.011067283230061897,5.34438238540111,246.87127994745023
19,94->13->7->51->38->63,5,90.10756950053401,0.008776227766742584,6.020960799059163,224.91165732673792
20,94->13->7->14->9->63,5,98.6999875126767,0.008369110193143237,7.5089850173376345,246.87127994745023
21,94->73->27->7->75->57->63,6,156.84199240103686,0.007566043374900966,11.50039524862478,305.18491563382014
22,94->37->77->32->9->63,5,131.61232015501218,0.006581409136531602,13.105740125115215,180.1477553410353
23,94->73->27->7->24->38->63,6,127.95754269969295,0.008114104649718845,11.203764412028296,361.8502858374303
24,94->73->27->8->10->57->63,6,127.55604013270191,0.006352121824315327,13.63304817613226,468.99998351569786
25,94->73->27->7->10->57->63,6,157.5291531084076,0.008202397119339788,12.215064570618633,468.99998351569786
26,94->8->26->19->57->63,5,76.93225365646481,0.014071807855208007,9.196960841916873,100.08676002326376
27,94->8->3->10->57->63,5,114.41525281119257,0.005218077995018611,8.111451314392745,100.08676002326376
28,94->37->0->4->9->63,5,88.20796248771744,0.006625292144217476,9.489049985722765,97.56600986294548
29,94->37->27->7->24->38->63,6,104.4839268886373,0.01034944565388285,11.253103368912015,361.8502858374303
30,94->13->0->4->9->63,5,88.71243533830972,0.008280426115845119,6.712337584179341,107.34805495145308
31,94->13->17->6->9->63,5,131.08089127208643,0.00821403973677226,6.7342065489847585,246.87127994745023
32,94->37->85->18->64->38->63,6,78.54033692140565,0.01201764269601402,16.39707910929014,256.5854530969664
33,94->37->92->24->38->63,5,89.87009878118468,0.0089056248587418,9.31383715024473,354.39187778194344
34,94->37->72->21->9->63,5,86.32224350529832,0.00850088781772862,9.29107362381816,177.2141949649688
35,94->13->0->75->57->63,5,131.1932169200127,0.007767261121137348,4.7269125134977505,107.34805495145308
36,94->37->92->74->95->38->63,6,130.06353059573158,0.00928559051014477,11.081974249660497,361.8502858374303
37,94->13->37->6->9->63,5,121.89189664143322,0.008519541650232942,6.03409304184581,196.50971989753577
38,94->13->3->0->9->63,5,102.21269910472562,0.009628948934735981,5.863914272448254,246.87127994745023
39,94->37->77->54->33->24->38->63,7,167.46261003716037,0.006638265611868643,13.599928888794198,361.8502858374303
40,94->13->3->0->50->57->63,6,116.46607783800108,0.008209645135567878,7.591550278194665,304.28700958848094
41,94->37->92->60->33->24->38->63,7,126.41349953372641,0.006746323424663081,12.574107912502031,361.8502858374303
42,94->73->83->21->51->38->63,6,138.17840343543287,0.007952228978069575,10.93608649445403,350.24281110204873
43,94->37->68->40->24->38->63,6,88.68664952591757,0.008633004282484591,14.479239988078904,313.4855789456683
44,94->37->72->21->24->38->63,6,101.76403124532267,0.006794660771168526,12.066137958510417,125.91885301124051
45,94->8->3->0->75->57->63,6,160.64434056227793,0.0061446418926164315,7.563608440629498,100.08676002326376
46,94->8->3->0->50->57->63,6,142.00859590512607,0.006489815831999701,8.068685966495341,100.08676002326376
47,94->73->25->28->0->50->57->63,7,175.78256977626674,0.012463631920684115,12.042293373047382,385.6673949296105
